User_ID,cat,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Purchase,aver,prob
1000037,1,F,26-35,9,C,1,0,77784,,
1000037,2,F,26-35,9,C,1,0,43283,,
1000037,3,F,26-35,9,C,1,0,24285,,
1000037,4,F,26-35,9,C,1,0,27062,,
1000037,5,F,26-35,9,C,1,0,127397,,
1000037,6,F,26-35,9,C,1,0,4521,,
1000037,8,F,26-35,9,C,1,0,46788,,
1000037,9,F,26-35,9,C,1,0,5290,,
1000037,11,F,26-35,9,C,1,0,3277,,
1000037,12,F,26-35,9,C,1,0,23816,,
1000037,14,F,26-35,9,C,1,0,174501,,
1000037,15,F,26-35,9,C,1,0,12084,,
1000037,16,F,26-35,9,C,1,0,19859,,
1000037,17,F,26-35,9,C,1,0,21661,,
1000039,1,M,18-25,4,B,2,0,125331,,
1000039,2,M,18-25,4,B,2,0,66606,,
1000039,3,M,18-25,4,B,2,0,20676,,
1000039,4,M,18-25,4,B,2,0,1473,,
1000039,5,M,18-25,4,B,2,0,119941,,
1000039,6,M,18-25,4,B,2,0,78298,,
1000039,8,M,18-25,4,B,2,0,117375,,
1000039,10,M,18-25,4,B,2,0,20665,,
1000039,11,M,18-25,4,B,2,0,16876,,
1000039,13,M,18-25,4,B,2,0,35491,,
1000039,14,M,18-25,4,B,2,0,26430,,
1000039,15,M,18-25,4,B,2,0,58494,,
1000039,16,M,18-25,4,B,2,0,72787,,
1000039,17,M,18-25,4,B,2,0,15319,,
1000039,20,M,18-25,4,B,2,0,362,,
1000041,1,F,18-25,4,C,3,0,77273,,
1000041,2,F,18-25,4,C,3,0,77273,,
1000041,4,F,18-25,4,C,3,0,2820,,
1000041,5,F,18-25,4,C,3,0,14297,,
1000041,8,F,18-25,4,C,3,0,39624,,
1000041,9,F,18-25,4,C,3,0,38905,,
1000041,11,F,18-25,4,C,3,0,15387,,
1000041,13,F,18-25,4,C,3,0,1670,,
1000041,14,F,18-25,4,C,3,0,32552,,
1000041,15,F,18-25,4,C,3,0,8661,,
1000041,16,F,18-25,4,C,3,0,28529,,
1000041,20,F,18-25,4,C,3,0,603,,
1000042,1,M,26-35,8,C,0,1,1076427,,
1000042,2,M,26-35,8,C,0,1,564452,,
1000042,3,M,26-35,8,C,0,1,36532,,
1000042,4,M,26-35,8,C,0,1,57016,,
1000042,5,M,26-35,8,C,0,1,268984,,
1000042,6,M,26-35,8,C,0,1,57874,,
1000042,8,M,26-35,8,C,0,1,152473,,
1000042,9,M,26-35,8,C,0,1,113313,,
1000042,10,M,26-35,8,C,0,1,23425,,
1000042,11,M,26-35,8,C,0,1,83529,,
1000042,12,M,26-35,8,C,0,1,18713,,
1000042,13,M,26-35,8,C,0,1,11605,,
1000042,14,M,26-35,8,C,0,1,115719,,
1000042,15,M,26-35,8,C,0,1,743701,,
1000042,16,M,26-35,8,C,0,1,298211,,
1000042,17,M,26-35,8,C,0,1,49747,,
1000042,18,M,26-35,8,C,0,1,11598,,
1000042,19,M,26-35,8,C,0,1,26,,
1000043,1,M,26-35,12,A,0,0,31142,,
1000043,2,M,26-35,12,A,0,0,19567,,
1000043,3,M,26-35,12,A,0,0,27135,,
1000043,4,M,26-35,12,A,0,0,13459,,
1000043,5,M,26-35,12,A,0,0,71164,,
1000043,8,M,26-35,12,A,0,0,34182,,
1000043,12,M,26-35,12,A,0,0,13676,,
1000043,14,M,26-35,12,A,0,0,15461,,
1000043,16,M,26-35,12,A,0,0,32536,,
1000043,17,M,26-35,12,A,0,0,8578,,
1000043,20,M,26-35,12,A,0,0,368,,
1000044,1,M,46-50,17,B,3,1,525198,,
1000044,2,M,46-50,17,B,3,1,551755,,
1000044,3,M,46-50,17,B,3,1,153211,,
1000044,4,M,46-50,17,B,3,1,180086,,
1000044,5,M,46-50,17,B,3,1,381111,,
1000044,6,M,46-50,17,B,3,1,29360,,
1000044,8,M,46-50,17,B,3,1,199500,,
1000044,9,M,46-50,17,B,3,1,79855,,
1000044,10,M,46-50,17,B,3,1,16176,,
1000044,11,M,46-50,17,B,3,1,82916,,
1000044,12,M,46-50,17,B,3,1,80873,,
1000044,13,M,46-50,17,B,3,1,52714,,
1000044,14,M,46-50,17,B,3,1,152285,,
1000044,15,M,46-50,17,B,3,1,244923,,
1000044,16,M,46-50,17,B,3,1,158184,,
1000044,17,M,46-50,17,B,3,1,22815,,
1000045,1,F,46-50,16,A,1,1,69854,,
1000045,2,F,46-50,16,A,1,1,114302,,
1000045,3,F,46-50,16,A,1,1,29589,,
1000045,4,F,46-50,16,A,1,1,50691,,
1000045,5,F,46-50,16,A,1,1,686226,,
1000045,6,F,46-50,16,A,1,1,12406,,
1000045,8,F,46-50,16,A,1,1,246776,,
1000045,9,F,46-50,16,A,1,1,14606,,
1000045,11,F,46-50,16,A,1,1,17609,,
1000045,12,F,46-50,16,A,1,1,18822,,
1000045,13,F,46-50,16,A,1,1,8170,,
1000045,14,F,46-50,16,A,1,1,518709,,
1000045,15,F,46-50,16,A,1,1,37535,,
1000045,16,F,46-50,16,A,1,1,23209,,
1000045,17,F,46-50,16,A,1,1,30931,,
1000045,18,F,46-50,16,A,1,1,16946,,
1000046,1,M,18-25,19,C,4+,0,27503,,
1000046,2,M,18-25,19,C,4+,0,23525,,
1000046,5,M,18-25,19,C,4+,0,23329,,
1000046,8,M,18-25,19,C,4+,0,3828,,
1000046,9,M,18-25,19,C,4+,0,3901,,
1000046,11,M,18-25,19,C,4+,0,105115,,
1000046,16,M,18-25,19,C,4+,0,24573,,
1000046,20,M,18-25,19,C,4+,0,362,,
1000047,1,M,18-25,4,C,4+,1,27828,,
1000047,2,M,18-25,4,C,4+,1,11980,,
1000047,5,M,18-25,4,C,4+,1,18892,,
1000047,6,M,18-25,4,C,4+,1,40410,,
1000047,8,M,18-25,4,C,4+,1,106698,,
1000047,14,M,18-25,4,C,4+,1,23926,,
1000047,16,M,18-25,4,C,4+,1,28697,,
1000047,17,M,18-25,4,C,4+,1,8004,,
1000048,1,M,26-35,4,B,3,1,1323800,,
1000048,2,M,26-35,4,B,3,1,638274,,
1000048,3,M,26-35,4,B,3,1,191928,,
1000048,4,M,26-35,4,B,3,1,323044,,
1000048,5,M,26-35,4,B,3,1,742995,,
1000048,6,M,26-35,4,B,3,1,222392,,
1000048,7,M,26-35,4,B,3,1,16833,,
1000048,8,M,26-35,4,B,3,1,703424,,
1000048,9,M,26-35,4,B,3,1,115765,,
1000048,10,M,26-35,4,B,3,1,34981,,
1000048,11,M,26-35,4,B,3,1,104936,,
1000048,12,M,26-35,4,B,3,1,111986,,
1000048,13,M,26-35,4,B,3,1,78007,,
1000048,14,M,26-35,4,B,3,1,352825,,
1000048,15,M,26-35,4,B,3,1,535828,,
1000048,16,M,26-35,4,B,3,1,507747,,
1000048,17,M,26-35,4,B,3,1,253559,,
1000048,18,M,26-35,4,B,3,1,87008,,
1000048,20,M,26-35,4,B,3,1,593,,
1000049,1,M,18-25,12,C,4+,1,423671,,
1000049,2,M,18-25,12,C,4+,1,130246,,
1000049,3,M,18-25,12,C,4+,1,168613,,
1000049,4,M,18-25,12,C,4+,1,113325,,
1000049,5,M,18-25,12,C,4+,1,96200,,
1000049,6,M,18-25,12,C,4+,1,86595,,
1000049,7,M,18-25,12,C,4+,1,16376,,
1000049,8,M,18-25,12,C,4+,1,152038,,
1000049,9,M,18-25,12,C,4+,1,11620,,
1000049,11,M,18-25,12,C,4+,1,11661,,
1000049,12,M,18-25,12,C,4+,1,51043,,
1000049,14,M,18-25,12,C,4+,1,38263,,
1000049,15,M,18-25,12,C,4+,1,149442,,
1000049,16,M,18-25,12,C,4+,1,187628,,
1000049,17,M,18-25,12,C,4+,1,65608,,
1000049,20,M,18-25,12,C,4+,1,373,,
1000050,1,F,26-35,2,A,1,1,53949,,
1000050,2,F,26-35,2,A,1,1,40946,,
1000050,3,F,26-35,2,A,1,1,8389,,
1000050,4,F,26-35,2,A,1,1,8389,,
1000050,5,F,26-35,2,A,1,1,43776,,
1000050,8,F,26-35,2,A,1,1,74426,,
1000050,11,F,26-35,2,A,1,1,5889,,
1000050,12,F,26-35,2,A,1,1,9845,,
1000050,13,F,26-35,2,A,1,1,13750,,
1000050,14,F,26-35,2,A,1,1,17405,,
1000050,15,F,26-35,2,A,1,1,40224,,
1000050,16,F,26-35,2,A,1,1,59089,,
1000050,19,F,26-35,2,A,1,1,12,,
1000051,1,F,0-17,10,C,2,0,7998,,
1000051,3,F,0-17,10,C,2,0,23975,,
1000051,4,F,0-17,10,C,2,0,23975,,
1000051,5,F,0-17,10,C,2,0,115410,,
1000051,6,F,0-17,10,C,2,0,11946,,
1000051,8,F,0-17,10,C,2,0,60600,,
1000051,10,F,0-17,10,C,2,0,11946,,
1000051,11,F,0-17,10,C,2,0,6101,,
1000051,13,F,0-17,10,C,2,0,11946,,
1000051,14,F,0-17,10,C,2,0,34085,,
1000051,15,F,0-17,10,C,2,0,25269,,
1000051,16,F,0-17,10,C,2,0,61243,,
1000052,1,M,18-25,4,C,0,0,468286,,
1000052,2,M,18-25,4,C,0,0,105597,,
1000052,5,M,18-25,4,C,0,0,99922,,
1000052,6,M,18-25,4,C,0,0,46098,,
1000052,8,M,18-25,4,C,0,0,143573,,
1000052,9,M,18-25,4,C,0,0,7721,,
1000052,11,M,18-25,4,C,0,0,12912,,
1000052,14,M,18-25,4,C,0,0,64874,,
1000052,15,M,18-25,4,C,0,0,73336,,
1000052,16,M,18-25,4,C,0,0,179608,,
1000052,17,M,18-25,4,C,0,0,73754,,
1000052,18,M,18-25,4,C,0,0,11638,,
1000053,1,M,26-35,0,B,1,0,1368337,,
1000053,2,M,26-35,0,B,1,0,762549,,
1000053,3,M,26-35,0,B,1,0,190919,,
1000053,4,M,26-35,0,B,1,0,318775,,
1000053,5,M,26-35,0,B,1,0,824448,,
1000053,6,M,26-35,0,B,1,0,654271,,
1000053,8,M,26-35,0,B,1,0,1677546,,
1000053,9,M,26-35,0,B,1,0,240184,,
1000053,10,M,26-35,0,B,1,0,147449,,
1000053,11,M,26-35,0,B,1,0,342325,,
1000053,12,M,26-35,0,B,1,0,174203,,
1000053,13,M,26-35,0,B,1,0,149629,,
1000053,14,M,26-35,0,B,1,0,529735,,
1000053,15,M,26-35,0,B,1,0,961763,,
1000053,16,M,26-35,0,B,1,0,913942,,
1000053,17,M,26-35,0,B,1,0,249329,,
1000053,18,M,26-35,0,B,1,0,38374,,
1000054,1,M,51-55,1,C,4+,1,30544,,
1000054,2,M,51-55,1,C,4+,1,15275,,
1000054,4,M,51-55,1,C,4+,1,2766,,
1000054,5,M,51-55,1,C,4+,1,139166,,
1000054,6,M,51-55,1,C,4+,1,5473,,
1000054,8,M,51-55,1,C,4+,1,38541,,
1000054,9,M,51-55,1,C,4+,1,15275,,
1000054,12,M,51-55,1,C,4+,1,6975,,
1000054,14,M,51-55,1,C,4+,1,8888,,
1000054,15,M,51-55,1,C,4+,1,16601,,
1000054,18,M,51-55,1,C,4+,1,29058,,
1000054,20,M,51-55,1,C,4+,1,250,,
1000055,1,F,36-45,12,B,1,0,19245,,
1000055,3,F,36-45,12,B,1,0,24137,,
1000055,4,F,36-45,12,B,1,0,24137,,
1000055,5,F,36-45,12,B,1,0,15710,,
1000055,6,F,36-45,12,B,1,0,12661,,
1000055,7,F,36-45,12,B,1,0,12495,,
1000055,8,F,36-45,12,B,1,0,69411,,
1000055,14,F,36-45,12,B,1,0,14765,,
1000055,15,F,36-45,12,B,1,0,19245,,
1000055,16,F,36-45,12,B,1,0,35385,,
1000055,17,F,36-45,12,B,1,0,18704,,
1000055,20,F,36-45,12,B,1,0,247,,
1000056,1,M,36-45,20,C,0,1,80898,,
1000056,3,M,36-45,20,C,0,1,53730,,
1000056,4,M,36-45,20,C,0,1,53730,,
1000056,5,M,36-45,20,C,0,1,105868,,
1000056,6,M,36-45,20,C,0,1,117215,,
1000056,8,M,36-45,20,C,0,1,151217,,
1000056,12,M,36-45,20,C,0,1,13322,,
1000056,14,M,36-45,20,C,0,1,26363,,
1000056,15,M,36-45,20,C,0,1,11370,,
1000056,16,M,36-45,20,C,0,1,152787,,
1000056,17,M,36-45,20,C,0,1,48966,,
1000056,20,M,36-45,20,C,0,1,241,,
1000057,1,M,18-25,19,C,2,0,113483,,
1000057,2,M,18-25,19,C,2,0,57654,,
1000057,3,M,18-25,19,C,2,0,35028,,
1000057,4,M,18-25,19,C,2,0,25677,,
1000057,5,M,18-25,19,C,2,0,93313,,
1000057,6,M,18-25,19,C,2,0,16421,,
1000057,8,M,18-25,19,C,2,0,139699,,
1000057,11,M,18-25,19,C,2,0,6680,,
1000057,12,M,18-25,19,C,2,0,6583,,
1000057,13,M,18-25,19,C,2,0,3910,,
1000057,14,M,18-25,19,C,2,0,3581,,
1000057,15,M,18-25,19,C,2,0,40042,,
1000057,16,M,18-25,19,C,2,0,23113,,
1000057,17,M,18-25,19,C,2,0,27367,,
1000057,19,M,18-25,19,C,2,0,13,,
1000058,1,M,26-35,2,B,3,0,1359050,,
1000058,2,M,26-35,2,B,3,0,668425,,
1000058,3,M,26-35,2,B,3,0,121965,,
1000058,4,M,26-35,2,B,3,0,133679,,
1000058,5,M,26-35,2,B,3,0,574569,,
1000058,6,M,26-35,2,B,3,0,250756,,
1000058,8,M,26-35,2,B,3,0,812784,,
1000058,9,M,26-35,2,B,3,0,102488,,
1000058,10,M,26-35,2,B,3,0,90999,,
1000058,11,M,26-35,2,B,3,0,198556,,
1000058,12,M,26-35,2,B,3,0,85078,,
1000058,13,M,26-35,2,B,3,0,74213,,
1000058,14,M,26-35,2,B,3,0,240015,,
1000058,15,M,26-35,2,B,3,0,953064,,
1000058,16,M,26-35,2,B,3,0,472396,,
1000058,17,M,26-35,2,B,3,0,203951,,
1000058,18,M,26-35,2,B,3,0,43863,,
1000058,20,M,26-35,2,B,3,0,495,,
1000059,1,F,51-55,1,B,4+,1,135422,,
1000059,2,F,51-55,1,B,4+,1,87779,,
1000059,3,F,51-55,1,B,4+,1,16796,,
1000059,4,F,51-55,1,B,4+,1,35065,,
1000059,5,F,51-55,1,B,4+,1,195390,,
1000059,6,F,51-55,1,B,4+,1,77050,,
1000059,7,F,51-55,1,B,4+,1,8784,,
1000059,8,F,51-55,1,B,4+,1,534259,,
1000059,9,F,51-55,1,B,4+,1,11428,,
1000059,10,F,51-55,1,B,4+,1,103143,,
1000059,11,F,51-55,1,B,4+,1,22355,,
1000059,12,F,51-55,1,B,4+,1,73071,,
1000059,13,F,51-55,1,B,4+,1,69788,,
1000059,14,F,51-55,1,B,4+,1,223552,,
1000059,15,F,51-55,1,B,4+,1,80023,,
1000059,16,F,51-55,1,B,4+,1,114655,,
1000059,17,F,51-55,1,B,4+,1,127658,,
1000059,18,F,51-55,1,B,4+,1,3023,,
1000059,19,F,51-55,1,B,4+,1,50,,
1000060,1,M,51-55,1,C,1,1,137239,,
1000060,2,M,51-55,1,C,1,1,173585,,
1000060,3,M,51-55,1,C,1,1,24159,,
1000060,4,M,51-55,1,C,1,1,47245,,
1000060,5,M,51-55,1,C,1,1,94623,,
1000060,6,M,51-55,1,C,1,1,28669,,
1000060,8,M,51-55,1,C,1,1,20352,,
1000060,9,M,51-55,1,C,1,1,42509,,
1000060,10,M,51-55,1,C,1,1,8145,,
1000060,11,M,51-55,1,C,1,1,19491,,
1000060,13,M,51-55,1,C,1,1,27713,,
1000060,14,M,51-55,1,C,1,1,7641,,
1000060,15,M,51-55,1,C,1,1,31669,,
1000060,16,M,51-55,1,C,1,1,32703,,
1000060,17,M,51-55,1,C,1,1,13183,,
1000060,18,M,51-55,1,C,1,1,6717,,
1000060,19,M,51-55,1,C,1,1,49,,
1000061,1,M,26-35,17,C,1,0,102666,,
1000061,2,M,26-35,17,C,1,0,28624,,
1000061,4,M,26-35,17,C,1,0,2108,,
1000061,5,M,26-35,17,C,1,0,40767,,
1000061,6,M,26-35,17,C,1,0,13578,,
1000061,8,M,26-35,17,C,1,0,30363,,
1000061,9,M,26-35,17,C,1,0,4502,,
1000061,11,M,26-35,17,C,1,0,6887,,
1000061,14,M,26-35,17,C,1,0,19931,,
1000061,15,M,26-35,17,C,1,0,31778,,
1000061,16,M,26-35,17,C,1,0,35776,,
1000061,19,M,26-35,17,C,1,0,61,,
1000062,1,F,36-45,3,A,1,0,646352,,
1000062,2,F,36-45,3,A,1,0,364915,,
1000062,3,F,36-45,3,A,1,0,37094,,
1000062,4,F,36-45,3,A,1,0,34275,,
1000062,5,F,36-45,3,A,1,0,571110,,
1000062,6,F,36-45,3,A,1,0,295810,,
1000062,7,F,36-45,3,A,1,0,7099,,
1000062,8,F,36-45,3,A,1,0,1113693,,
1000062,9,F,36-45,3,A,1,0,24610,,
1000062,10,F,36-45,3,A,1,0,146438,,
1000062,11,F,36-45,3,A,1,0,34422,,
1000062,12,F,36-45,3,A,1,0,33275,,
1000062,13,F,36-45,3,A,1,0,113205,,
1000062,14,F,36-45,3,A,1,0,428600,,
1000062,15,F,36-45,3,A,1,0,377609,,
1000062,16,F,36-45,3,A,1,0,521460,,
1000062,17,F,36-45,3,A,1,0,156905,,
1000062,18,F,36-45,3,A,1,0,32401,,
1000062,20,F,36-45,3,A,1,0,482,,
1000063,1,M,18-25,4,C,2,0,151126,,
1000063,2,M,18-25,4,C,2,0,21009,,
1000063,3,M,18-25,4,C,2,0,51064,,
1000063,4,M,18-25,4,C,2,0,38556,,
1000063,5,M,18-25,4,C,2,0,228943,,
1000063,6,M,18-25,4,C,2,0,50036,,
1000063,8,M,18-25,4,C,2,0,167865,,
1000063,10,M,18-25,4,C,2,0,23548,,
1000063,11,M,18-25,4,C,2,0,38939,,
1000063,13,M,18-25,4,C,2,0,7799,,
1000063,14,M,18-25,4,C,2,0,39421,,
1000063,15,M,18-25,4,C,2,0,100608,,
1000063,16,M,18-25,4,C,2,0,110713,,
1000063,17,M,18-25,4,C,2,0,64141,,
1000064,1,M,18-25,1,A,1,1,171224,,
1000064,2,M,18-25,1,A,1,1,132582,,
1000064,5,M,18-25,1,A,1,1,41951,,
1000064,8,M,18-25,1,A,1,1,46431,,
1000064,11,M,18-25,1,A,1,1,12112,,
1000064,12,M,18-25,1,A,1,1,7789,,
1000064,14,M,18-25,1,A,1,1,15866,,
1000064,15,M,18-25,1,A,1,1,15522,,
1000064,16,M,18-25,1,A,1,1,32813,,
1000064,17,M,18-25,1,A,1,1,38642,,
1000064,19,M,18-25,1,A,1,1,48,,
1000065,1,M,36-45,12,C,2,1,611931,,
1000065,2,M,36-45,12,C,2,1,283205,,
1000065,3,M,36-45,12,C,2,1,13253,,
1000065,4,M,36-45,12,C,2,1,22756,,
1000065,5,M,36-45,12,C,2,1,194700,,
1000065,6,M,36-45,12,C,2,1,96505,,
1000065,8,M,36-45,12,C,2,1,234896,,
1000065,9,M,36-45,12,C,2,1,18409,,
1000065,12,M,36-45,12,C,2,1,32309,,
1000065,13,M,36-45,12,C,2,1,29457,,
1000065,14,M,36-45,12,C,2,1,74275,,
1000065,15,M,36-45,12,C,2,1,165778,,
1000065,16,M,36-45,12,C,2,1,224366,,
1000065,17,M,36-45,12,C,2,1,77838,,
1000065,20,M,36-45,12,C,2,1,131,,
1000066,1,M,26-35,18,C,2,0,119969,,
1000066,2,M,26-35,18,C,2,0,53001,,
1000066,3,M,26-35,18,C,2,0,5688,,
1000066,4,M,26-35,18,C,2,0,7169,,
1000066,5,M,26-35,18,C,2,0,48578,,
1000066,8,M,26-35,18,C,2,0,133074,,
1000066,12,M,26-35,18,C,2,0,15821,,
1000066,14,M,26-35,18,C,2,0,8582,,
1000066,15,M,26-35,18,C,2,0,32296,,
1000066,16,M,26-35,18,C,2,0,16494,,
1000066,17,M,26-35,18,C,2,0,84147,,
1000066,20,M,26-35,18,C,2,0,118,,
1000067,1,F,51-55,5,C,4+,1,38687,,
1000067,2,F,51-55,5,C,4+,1,19676,,
1000067,5,F,51-55,5,C,4+,1,58417,,
1000067,6,F,51-55,5,C,4+,1,87767,,
1000067,8,F,51-55,5,C,4+,1,317233,,
1000067,11,F,51-55,5,C,4+,1,12205,,
1000067,14,F,51-55,5,C,4+,1,48012,,
1000067,16,F,51-55,5,C,4+,1,19487,,
1000067,17,F,51-55,5,C,4+,1,24165,,
1000067,18,F,51-55,5,C,4+,1,7765,,
1000068,1,M,18-25,4,A,0,0,34436,,
1000068,2,M,18-25,4,A,0,0,35398,,
1000068,3,M,18-25,4,A,0,0,34915,,
1000068,4,M,18-25,4,A,0,0,41379,,
1000068,5,M,18-25,4,A,0,0,231272,,
1000068,6,M,18-25,4,A,0,0,18465,,
1000068,8,M,18-25,4,A,0,0,108020,,
1000068,9,M,18-25,4,A,0,0,5393,,
1000068,11,M,18-25,4,A,0,0,8955,,
1000068,12,M,18-25,4,A,0,0,8777,,
1000068,14,M,18-25,4,A,0,0,35710,,
1000068,15,M,18-25,4,A,0,0,24021,,
1000068,16,M,18-25,4,A,0,0,47213,,
1000068,17,M,18-25,4,A,0,0,5888,,
1000068,18,M,18-25,4,A,0,0,8015,,
1000068,20,M,18-25,4,A,0,0,478,,
1000069,1,F,26-35,1,A,1,0,38758,,
1000069,2,F,26-35,1,A,1,0,17884,,
1000069,5,F,26-35,1,A,1,0,47759,,
1000069,6,F,26-35,1,A,1,0,20462,,
1000069,8,F,26-35,1,A,1,0,308302,,
1000069,14,F,26-35,1,A,1,0,34694,,
1000069,15,F,26-35,1,A,1,0,9874,,
1000069,16,F,26-35,1,A,1,0,37614,,
1000069,17,F,26-35,1,A,1,0,54103,,
1000069,18,F,26-35,1,A,1,0,6426,,
1000069,20,F,26-35,1,A,1,0,612,,
1000070,1,M,18-25,4,A,2,0,55197,,
1000070,2,M,18-25,4,A,2,0,28032,,
1000070,3,M,18-25,4,A,2,0,15937,,
1000070,4,M,18-25,4,A,2,0,6327,,
1000070,5,M,18-25,4,A,2,0,55570,,
1000070,6,M,18-25,4,A,2,0,16210,,
1000070,8,M,18-25,4,A,2,0,35900,,
1000070,9,M,18-25,4,A,2,0,12095,,
1000070,10,M,18-25,4,A,2,0,15937,,
1000070,11,M,18-25,4,A,2,0,9133,,
1000070,12,M,18-25,4,A,2,0,2073,,
1000070,13,M,18-25,4,A,2,0,10998,,
1000070,14,M,18-25,4,A,2,0,13123,,
1000070,15,M,18-25,4,A,2,0,24230,,
1000070,16,M,18-25,4,A,2,0,55678,,
1000070,17,M,18-25,4,A,2,0,2304,,
1000070,19,M,18-25,4,A,2,0,14,,
1000071,1,M,26-35,14,A,0,1,59218,,
1000071,2,M,26-35,14,A,0,1,60118,,
1000071,5,M,26-35,14,A,0,1,47222,,
1000071,6,M,26-35,14,A,0,1,16024,,
1000071,8,M,26-35,14,A,0,1,34641,,
1000071,11,M,26-35,14,A,0,1,6993,,
1000071,12,M,26-35,14,A,0,1,7862,,
1000071,13,M,26-35,14,A,0,1,15857,,
1000071,15,M,26-35,14,A,0,1,11846,,
1000071,16,M,26-35,14,A,0,1,39774,,
1000071,17,M,26-35,14,A,0,1,7908,,
1000072,1,F,46-50,0,B,1,1,62008,,
1000072,2,F,46-50,0,B,1,1,27107,,
1000072,5,F,46-50,0,B,1,1,132823,,
1000072,6,F,46-50,0,B,1,1,6963,,
1000072,8,F,46-50,0,B,1,1,95760,,
1000072,14,F,46-50,0,B,1,1,61457,,
1000072,16,F,46-50,0,B,1,1,49613,,
1000072,17,F,46-50,0,B,1,1,6970,,
1000072,18,F,46-50,0,B,1,1,19475,,
1000072,20,F,46-50,0,B,1,1,242,,
1000073,1,M,18-25,4,A,4+,0,1048111,,
1000073,2,M,18-25,4,A,4+,0,497946,,
1000073,3,M,18-25,4,A,4+,0,77412,,
1000073,4,M,18-25,4,A,4+,0,81095,,
1000073,5,M,18-25,4,A,4+,0,394913,,
1000073,6,M,18-25,4,A,4+,0,130468,,
1000073,8,M,18-25,4,A,4+,0,149254,,
1000073,9,M,18-25,4,A,4+,0,63636,,
1000073,11,M,18-25,4,A,4+,0,56331,,
1000073,12,M,18-25,4,A,4+,0,17055,,
1000073,13,M,18-25,4,A,4+,0,32850,,
1000073,14,M,18-25,4,A,4+,0,104015,,
1000073,15,M,18-25,4,A,4+,0,392960,,
1000073,16,M,18-25,4,A,4+,0,313551,,
1000073,17,M,18-25,4,A,4+,0,64173,,
1000073,18,M,18-25,4,A,4+,0,22571,,
1000073,19,M,18-25,4,A,4+,0,38,,
1000074,1,M,36-45,14,A,2,1,30996,,
1000074,5,M,36-45,14,A,2,1,40201,,
1000074,6,M,36-45,14,A,2,1,174481,,
1000074,8,M,36-45,14,A,2,1,182868,,
1000074,10,M,36-45,14,A,2,1,88211,,
1000074,12,M,36-45,14,A,2,1,13994,,
1000074,13,M,36-45,14,A,2,1,128805,,
1000074,14,M,36-45,14,A,2,1,12759,,
1000074,16,M,36-45,14,A,2,1,79000,,
1000074,17,M,36-45,14,A,2,1,15581,,
1000074,19,M,36-45,14,A,2,1,37,,
1000075,1,F,0-17,10,C,4+,0,196927,,
1000075,2,F,0-17,10,C,4+,0,393871,,
1000075,3,F,0-17,10,C,4+,0,432945,,
1000075,4,F,0-17,10,C,4+,0,726956,,
1000075,5,F,0-17,10,C,4+,0,385736,,
1000075,8,F,0-17,10,C,4+,0,76425,,
1000075,9,F,0-17,10,C,4+,0,96356,,
1000075,12,F,0-17,10,C,4+,0,104120,,
1000075,13,F,0-17,10,C,4+,0,2827,,
1000075,14,F,0-17,10,C,4+,0,24566,,
1000075,15,F,0-17,10,C,4+,0,102496,,
1000075,16,F,0-17,10,C,4+,0,32843,,
1000075,17,F,0-17,10,C,4+,0,15807,,
1000075,18,F,0-17,10,C,4+,0,8707,,
1000075,20,F,0-17,10,C,4+,0,356,,
1000076,1,M,36-45,7,B,2,1,241946,,
1000076,2,M,36-45,7,B,2,1,11925,,
1000076,3,M,36-45,7,B,2,1,57230,,
1000076,4,M,36-45,7,B,2,1,24424,,
1000076,5,M,36-45,7,B,2,1,135181,,
1000076,6,M,36-45,7,B,2,1,124673,,
1000076,8,M,36-45,7,B,2,1,229256,,
1000076,10,M,36-45,7,B,2,1,19932,,
1000076,13,M,36-45,7,B,2,1,36157,,
1000076,14,M,36-45,7,B,2,1,62903,,
1000076,15,M,36-45,7,B,2,1,65542,,
1000076,16,M,36-45,7,B,2,1,165101,,
1000076,17,M,36-45,7,B,2,1,19267,,
1000077,1,M,18-25,4,C,2,0,4339,,
1000077,2,M,18-25,4,C,2,0,4339,,
1000077,3,M,18-25,4,C,2,0,24150,,
1000077,4,M,18-25,4,C,2,0,13370,,
1000077,5,M,18-25,4,C,2,0,67492,,
1000077,8,M,18-25,4,C,2,0,48358,,
1000077,11,M,18-25,4,C,2,0,6038,,
1000077,14,M,18-25,4,C,2,0,11470,,
1000077,16,M,18-25,4,C,2,0,25478,,
1000077,20,M,18-25,4,C,2,0,481,,
1000078,2,F,46-50,1,C,0,1,52435,,
1000078,3,F,46-50,1,C,0,1,119457,,
1000078,4,F,46-50,1,C,0,1,138895,,
1000078,5,F,46-50,1,C,0,1,430303,,
1000078,6,F,46-50,1,C,0,1,5444,,
1000078,8,F,46-50,1,C,0,1,158189,,
1000078,9,F,46-50,1,C,0,1,13492,,
1000078,12,F,46-50,1,C,0,1,100744,,
1000078,14,F,46-50,1,C,0,1,98757,,
1000078,15,F,46-50,1,C,0,1,39620,,
1000078,16,F,46-50,1,C,0,1,5434,,
1000078,17,F,46-50,1,C,0,1,30116,,
1000078,20,F,46-50,1,C,0,1,596,,
1000079,1,F,46-50,0,A,1,0,12004,,
1000079,3,F,46-50,0,A,1,0,7962,,
1000079,4,F,46-50,0,A,1,0,7962,,
1000079,5,F,46-50,0,A,1,0,19389,,
1000079,6,F,46-50,0,A,1,0,27947,,
